short,географическое распростонение,"Длина
",Ширина,leaf_ind,Площадь,curvtop,curvbasis,Длина контура,circularity,pwid,BIO 1,BIO 2,BIO3,BIO 4,BIO 5,BIO 6,BIO 7,BIO 8,BIO 9,BIO 10,BIO 11,BIO 12,BIO 13,BIO 14,BIO 15,BIO 16,BIO 17,BIO 18,BIO 19
lazo,континентальное,"4,4872","2,1957","0,4893","6,1656","10,9094","4,4013","10,1978","4,3006","-0,0121","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,6223","1,2939","0,4934","2,4124","3,7694","1,3275","6,1308","3,0138","-0,0213","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"4,9517","1,9591","0,3957","6,5328","2,6629","7,3361","11,0112","5,9933","0,0445","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,8946","1,6733","0,4297","4,5036","6,3974","2,6131","8,8288","4,7414","0,0868","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"4,2384","1,8289","0,4315","5,4808","3,6709","0,8133","9,6107","4,2863","0,0306","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,66","1,3739","0,5165","2,6194","2,5787","3,4378","6,3256","2,7092","0,0402","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,4972","1,3456","0,5388","2,4849","3,369","2,2957","6,0547","2,1862","-0,0336","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,8814","1,312","0,4553","2,6","2,7059","1,1109","6,6056","4,2164","0,0284","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,7073","1,8597","0,5016","4,7759","3,0567","4,6338","8,683","3,2202","0,0486","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5097","1,1897","0,474","2,0818","3,2631","2,8316","5,8339","3,7826","0,0715","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,0395","1,101","0,3622","2,252","7,3129","5,0144","6,652","7,0822","-0,0367","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5713","0,9627","0,3744","1,6919","3,253","4,0459","5,6689","6,4278","0,0022","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,3316","0,9167","0,3932","1,5063","3,8411","2,5323","5,1997","5,3836","-0,0441","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5493","1,0518","0,4126","1,702","6,1175","3,1359","5,6552","6,2232","-0,0475","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,2511","1,1774","0,3621","2,578","3,1511","6,1334","7,1346","7,1784","0,0079","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,773","1,1833","0,4267","2,2639","2,9264","3,9381","6,2671","4,7826","0,0314","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,165","1,0774","0,3404","2,4791","3,1611","1,193","6,9548","6,9447","0,0247","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,8459",1,"0,3514","1,9572","3,7378","1,1244","6,1928","7,0286","-0,0073","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,623","1,0796","0,4116","1,8833","4,612","2,2411","5,8496","5,6032","-0,0107","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,434","1,1023","0,4529","1,7849","6,1004","2,6044","5,512","4,4553","0,0352","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,7682","1,1663","0,4213","2,2409","3,2022","2,5029","6,2405","4,8126","0,0376","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,4559","1,2629","0,5142","2,183","2,3589","4,1266","5,8305","3,0059","0,0533","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,2042","1,2537","0,5688","1,9445","9,5944","4,003","5,3939","2,3961","0,0893","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"1,555","0,8532","0,5487","0,9126","10,0091","4,3044","3,7653","2,969","0,1068","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,8628","1,2025","0,42","2,4342","3,7022","4,0824","6,471","4,6362","-0,076","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,3989","0,9983","0,4162","1,6849","3,3742","3,9997","5,4299","4,9329","0,052","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5757","1,6267","0,6315","2,9757","1,9591","5,3343","6,4843","1,5636","0,0277","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,2239","1,0735","0,4827","1,6312","7,715","1,9516","5,1241","3,5302","0,037","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,1552","1,0674","0,4953","1,703","3,3465","1,0436","5,106","2,7431","0,0625","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,0947","1,0617","0,5068","1,6419","3,2684","2,9429","4,9838","2,5613","0,0243","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,2242","1,1086","0,4984","1,8123","13,8233","5,5575","5,2925","2,8889","-0,0066","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,7369","1,2377","0,4522","2,4667","3,7183","1,0331","6,3057","3,5532","0,0079","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,9369","1,318","0,4488","2,8572","1,9814","1,7442","6,8319","3,7691","-0,0394","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,2622","1,3086","0,4012","3,0474","5,8716","3,9945","7,3487","5,1547","-0,0666","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,8579","1,5411","0,5393","3,1804","6,5613","1,3897","6,8726","2,2848","-0,0593","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,3402","0,9848","0,4208","1,6688","3,8678","1,0382","5,3413","4,5302","-0,0058","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,0077","0,994","0,4951","1,4165","6,2741","1,3667","4,7112","3,1024","-0,0144","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,8823","1,3159","0,4565","2,6727","8,2576","2,8584","6,6158","3,8097","-0,0209","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,1544","1,317","0,4175","2,7404","3,5138","5,5475","7,0687","5,6669","0,0032","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,7011","1,3275","0,4914","2,5705","5,1901","5,4039","6,3647","3,1927","0,0415","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,3121","1,3979","0,4221","3,4374","4,3396","3,0246","7,6011","4,2419","-0,0643","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,6712","1,191","0,3244","3,0695","5,403","5,478","7,9996","8,2819","-0,0186","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,0322","0,9815","0,3237","2,1389","3,2907","5,5656","6,6119","7,8727","0,09","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,7465","1,0971","0,3995","2,2046","5,0225","1,0085","6,211","4,932","0,0104","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,7653","1,322","0,3511","3,5756","7,3126","2,9145","8,3203","6,7948","0,0328","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,2449","1,2085","0,3724","2,7115","3,6764","6,0307","7,1648","6,3658","0,05","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5044","0,9445","0,3771","1,6948","5,9442","1,4033","5,6024","5,9533","-0,0771","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,4834","0,9556","0,3848","1,6211","10,5525","5,1562","5,4996","6,0916","0,0099","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"1,8432","0,7988","0,4334","1,0468","2,5072","0,7335","4,2267","4,5001","0,0934","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,1667","0,9419","0,4347","1,4421","8,1608","1,008","4,8999","4,0824","0,0357","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"1,637","0,7564","0,4621","0,8749","2,9531","3,2881","3,8015","3,9524","0,0791","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,701","1,0237","0,379","1,876","11,696","3,4974","5,9511","6,3125","-0,0534","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,9018","0,9387","0,3235","1,9796","9,4187","1,7837","6,3159","7,5848","-0,0374","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,4899","1,1959","0,4803","2,0712","3,025","6,7898","5,7766","3,5444","0,0733","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,4619","1,0275","0,4174","1,7668","5,769","2,7392","5,5892","5,1153","0,0175","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,9378","1,4274","0,3625","3,9037","3,11","1,2189","8,6637","6,6618","0,0457","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"4,213","1,7259","0,4097","5,2517","3,9284","1,4027","9,5281","4,7202","-0,0744","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,9173","1,7025","0,4346","4,6728","3,7539","2,4257","8,8989","4,381","0,0467","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,6787","1,2585","0,4698","2,4664","10,1365","1,0768","6,2488","3,2656","-0,0231","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,2052","1,9911","0,6212","4,542","3,2324","5,7567","8,0094","1,5574","0,0926","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,5891","1,5146","0,585","2,5667","9,5822","6,129","6,2232","2,5222","-0,0007","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"2,7771","1,3369","0,4814","2,6088","6,6756","3,8013","6,4356","3,3098","0,0153","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
lazo,континентальное,"3,1302","1,5656","0,5002","3,2572","7,2635","10,3266","7,2772","3,6924","0,0148","3,86","8,9","2,05","1156,28","23,57","-18,55","42,12","17,57","-12,19","17,57","-12,19","730,22","133,74","13,12","64,32","347,74","51,23","347,74","51,23"
